symbol,date,open,high,low,close,change,change_percent,volume_traded,value_traded_sar,no_of_trades
4016,2026-04-27,59.54,60.51,58.85,60.22,0.74,1.24,199988.0,11971737.4,775.0
4016,2026-04-26,58.28,59.76,58.28,59.48,0.86,1.47,59155.0,3507557.4,382.0
4016,2026-04-23,59.42,59.42,57.99,58.62,-0.8,-1.35,155377.0,9102097.7,887.0
4016,2026-04-22,60.28,60.34,58.62,59.42,-0.86,-1.43,158517.0,9383850.7,808.0
4016,2026-04-21,59.99,61.14,59.71,60.28,0.4,0.67,125895.0,7585794.1,701.0
4016,2026-04-20,61.54,61.54,59.82,59.88,-2.06,-3.33,160866.0,9736717.7,954.0
4016,2026-04-19,61.36,62.39,61.31,61.94,0.29,0.47,126644.0,7822656.2,720.0
4016,2026-04-16,60.68,63.42,60.56,61.65,1.03,1.7,359950.0,22407286.3,1878.0
4016,2026-04-15,59.88,60.74,59.88,60.62,0.63,1.05,113843.0,6878930.1,701.0
4016,2026-04-14,59.19,60.28,58.85,59.99,0.85,1.44,153656.0,9189278.1,1101.0
4016,2026-04-13,58.11,59.65,57.71,59.14,1.09,1.88,171005.0,10027848.0,903.0
4016,2026-04-12,58.39,58.68,57.99,58.05,-0.51,-0.87,65738.0,3830962.7,497.0
4016,2026-04-09,59.14,59.14,57.82,58.56,-0.23,-0.39,100081.0,5837642.7,796.0
4016,2026-04-08,59.54,59.65,58.62,58.79,1.2,2.08,235962.0,13933809.0,1240.0
4016,2026-04-07,56.85,59.42,56.36,57.59,0.94,1.66,466015.0,27208691.2,2438.0
4016,2026-04-06,58.79,59.76,56.51,56.65,-1.46,-2.51,362756.0,20988499.75,1979.0
4016,2026-04-05,56.05,58.45,55.88,58.11,2.26,4.05,327729.0,18816349.1,1392.0
4016,2026-04-02,55.39,56.65,55.08,55.85,0.46,0.83,346162.0,19411286.5,1623.0
4016,2026-04-01,55.71,55.99,55.28,55.39,-0.29,-0.52,214277.0,11913909.4,1195.0
4016,2026-03-31,55.96,55.96,55.42,55.68,-0.11,-0.2,127571.0,7107344.1,834.0
4016,2026-03-30,55.94,56.82,55.02,55.79,-0.35,-0.62,220901.0,12304402.45,1185.0
4016,2026-03-29,56.28,56.82,56.02,56.14,0.0,0.0,239006.0,13482665.65,1012.0
4016,2026-03-26,56.42,56.42,55.68,56.14,-0.31,-0.55,121831.0,6819545.75,1015.0
4016,2026-03-25,55.91,56.56,55.76,56.45,0.54,0.97,138937.0,7796265.95,912.0
4016,2026-03-24,55.76,56.19,55.14,55.91,0.37,0.67,111054.0,6183419.25,768.0
4016,2026-03-16,55.82,55.88,55.14,55.54,-0.34,-0.61,240245.0,13328645.25,1220.0
4016,2026-03-15,55.62,55.88,54.94,55.88,0.26,0.47,116072.0,6426062.75,651.0
4016,2026-03-12,57.02,57.02,55.42,55.62,-1.49,-2.61,135624.0,7576462.65,1056.0
4016,2026-03-11,57.54,57.94,56.56,57.11,-0.43,-0.75,112600.0,6435291.5,746.0
4016,2026-03-10,58.28,58.79,57.54,57.54,-1.31,-2.23,119277.0,6908154.2,658.0
4016,2026-03-09,60.28,61.14,58.16,58.85,-1.43,-2.37,163760.0,9702648.3,1305.0
4016,2026-03-08,58.51,61.14,58.51,60.28,1.43,2.43,75394.0,4541172.2,445.0
4016,2026-03-05,58.39,59.42,58.34,58.85,0.11,0.19,63748.0,3763382.2,509.0
4016,2026-03-04,56.91,58.85,56.85,58.74,1.89,3.32,65915.0,3827771.1,558.0
4016,2026-03-03,55.99,57.25,55.42,56.85,1.03,1.85,67290.0,3783691.4,599.0
4016,2026-03-02,58.28,61.14,55.59,55.82,-3.03,-5.15,98213.0,5623675.9,1075.0
4016,2026-03-01,53.88,59.19,53.88,58.85,-0.74,-1.24,64371.0,3712959.85,489.0
4016,2026-02-26,58.28,59.99,57.76,59.59,1.31,2.25,116345.0,6873320.1,819.0
4016,2026-02-25,59.59,61.14,57.71,58.28,-2.0,-3.32,159210.0,9373043.2,1286.0
4016,2026-02-24,61.42,62.51,59.99,60.28,-1.37,-2.22,75124.0,4596184.9,896.0
4016,2026-02-23,62.11,62.62,60.56,61.65,-0.51,-0.82,50366.0,3080559.5,634.0
4016,2026-02-19,64.16,64.16,61.99,62.16,-2.0,-3.12,71692.0,4497190.4,655.0
4016,2026-02-18,63.99,64.45,63.25,64.16,-0.06,-0.09,33065.0,2114856.3,354.0
4016,2026-02-17,65.02,65.13,63.94,64.22,-0.91,-1.4,40790.0,2624769.2,434.0
4016,2026-02-16,65.88,65.88,64.85,65.13,-0.58,-0.88,33650.0,2190150.7,303.0
4016,2026-02-15,65.08,65.88,65.08,65.71,0.69,1.06,12448.0,815003.8,274.0
4016,2026-02-12,64.68,65.31,64.56,65.02,0.11,0.17,32073.0,2086054.1,418.0
4016,2026-02-11,65.71,65.88,64.62,64.91,-1.02,-1.55,61879.0,4019219.3,574.0
4016,2026-02-10,66.28,66.33,65.36,65.93,-0.35,-0.53,48528.0,3196987.4,490.0
4016,2026-02-09,66.96,67.19,65.53,66.28,-0.68,-1.02,86249.0,5726884.2,639.0
4016,2026-02-08,67.02,67.76,66.73,66.96,0.05,0.07,73798.0,4955654.5,574.0
4016,2026-02-05,67.13,67.36,66.28,66.91,0.29,0.44,117999.0,7870358.7,919.0
4016,2026-02-04,67.42,67.99,66.56,66.62,-0.69,-1.03,86685.0,5811358.8,798.0
4016,2026-02-03,66.79,68.51,66.68,67.31,0.4,0.6,168673.0,11391449.8,1267.0
4016,2026-02-02,64.16,67.13,64.16,66.91,1.43,2.18,228049.0,15171094.6,1725.0
4016,2026-02-01,66.85,67.88,64.11,65.48,1.66,2.6,592575.0,39232609.0,3785.0
4016,2026-01-29,64.22,64.22,63.65,63.82,-0.4,-0.62,69585.0,4447425.8,716.0
4016,2026-01-28,64.62,64.68,63.99,64.22,-0.34,-0.53,60935.0,3913336.3,560.0
4016,2026-01-27,64.34,64.85,64.22,64.56,0.22,0.34,91106.0,5881808.4,661.0
4016,2026-01-26,64.56,64.56,63.82,64.34,-0.22,-0.34,97711.0,6265660.4,924.0
4016,2026-01-25,63.48,64.91,63.48,64.56,1.08,1.7,108699.0,6993472.2,653.0
4016,2026-01-22,62.96,64.11,62.96,63.48,0.63,1.0,136601.0,8697742.9,1042.0
4016,2026-01-21,62.68,63.31,62.39,62.85,0.17,0.27,37168.0,2337504.9,568.0
4016,2026-01-20,63.42,63.71,62.62,62.68,-0.97,-1.52,44387.0,2804868.8,629.0
4016,2026-01-19,63.88,64.45,63.59,63.65,-0.23,-0.36,35648.0,2275648.7,564.0
4016,2026-01-18,63.31,64.28,63.31,63.88,0.57,0.9,99267.0,6351584.9,617.0
4016,2026-01-15,63.88,63.88,62.91,63.31,-0.68,-1.06,52324.0,3313994.7,547.0
4016,2026-01-14,65.59,65.59,63.76,63.99,-0.52,-0.81,101301.0,6516301.8,871.0
4016,2026-01-13,64.96,65.13,64.05,64.51,-0.51,-0.78,75308.0,4852629.5,761.0
4016,2026-01-12,63.71,65.08,63.71,65.02,1.03,1.61,57379.0,3696480.5,427.0
4016,2026-01-11,63.76,64.22,63.59,63.99,0.23,0.36,24344.0,1554533.7,340.0
4016,2026-01-08,64.56,64.56,63.54,63.76,-0.8,-1.24,22068.0,1411639.3,312.0
4016,2026-01-07,65.13,65.59,64.11,64.56,0.91,1.43,59267.0,3840721.1,586.0
4016,2026-01-06,63.31,64.85,62.68,63.65,0.57,0.9,98043.0,6247924.5,815.0
4016,2026-01-05,66.39,66.39,63.08,63.08,-2.17,-3.33,98350.0,6291161.5,1119.0
4016,2026-01-04,64.56,65.71,63.65,65.25,0.69,1.07,54545.0,3514445.8,765.0
4016,2026-01-01,63.54,65.25,63.54,64.56,1.02,1.61,45350.0,2911825.7,636.0
4016,2025-12-31,62.85,63.71,62.85,63.54,1.2,1.92,30483.0,1926212.5,497.0
4016,2025-12-30,64.28,64.28,62.34,62.34,-1.88,-2.93,58371.0,3681871.1,850.0
4016,2025-12-29,63.99,64.22,63.14,64.22,0.23,0.36,33623.0,2140740.0,669.0
4016,2025-12-28,64.85,64.85,62.85,63.99,-0.97,-1.49,39094.0,2482443.7,548.0
4016,2025-12-25,64.74,65.71,64.62,64.96,0.34,0.53,23764.0,1547130.2,346.0
4016,2025-12-24,66.45,66.62,64.62,64.62,-1.83,-2.75,49072.0,3203214.3,588.0
4016,2025-12-23,65.99,66.68,65.31,66.45,0.29,0.44,75037.0,4946730.8,765.0
4016,2025-12-22,65.13,66.22,65.13,66.16,0.45,0.68,47170.0,3096319.6,550.0
4016,2025-12-21,65.19,66.22,65.19,65.71,0.52,0.8,26426.0,1736969.0,508.0
4016,2025-12-18,65.99,66.11,64.91,65.19,-0.52,-0.79,53630.0,3505068.3,892.0
4016,2025-12-17,66.39,66.56,65.71,65.71,-0.68,-1.02,41793.0,2762807.2,522.0
4016,2025-12-16,67.71,67.82,66.28,66.39,-1.37,-2.02,36859.0,2470164.6,656.0
4016,2025-12-15,67.99,68.22,67.59,67.76,-0.35,-0.51,21701.0,1473724.4,470.0
4016,2025-12-14,69.19,69.19,67.82,68.11,-1.08,-1.56,26526.0,1815038.0,286.0
4016,2025-12-11,70.28,70.79,69.08,69.19,-1.09,-1.55,22888.0,1591850.7,324.0
4016,2025-12-10,68.73,70.73,68.73,70.28,1.49,2.17,80606.0,5639941.9,657.0
4016,2025-12-09,68.39,69.08,67.88,68.79,0.4,0.58,47594.0,3259238.0,608.0
4016,2025-12-08,67.88,68.39,67.53,68.39,-0.06,-0.09,13995.0,950431.5,283.0
4016,2025-12-07,68.56,69.02,67.82,68.45,-0.63,-0.91,15118.0,1032014.0,230.0
4016,2025-12-04,68.11,69.25,68.11,69.08,0.12,0.17,40848.0,2818152.8,525.0
4016,2025-12-03,67.99,68.96,67.71,68.96,1.14,1.68,32559.0,2219678.4,430.0
4016,2025-12-02,69.65,69.65,67.82,67.82,-1.49,-2.15,34778.0,2391167.4,547.0
4016,2025-12-01,69.13,69.48,68.85,69.31,-0.22,-0.32,30979.0,2142957.3,472.0
4016,2025-11-30,69.02,69.71,67.59,69.53,1.14,1.67,76124.0,5237728.4,671.0
4016,2025-11-27,67.88,68.56,67.42,68.39,0.51,0.75,29934.0,2038396.6,447.0
4016,2025-11-26,67.71,67.99,67.19,67.88,0.12,0.18,50905.0,3443492.7,678.0
4016,2025-11-25,71.13,71.13,67.71,67.76,-3.49,-4.9,54026.0,3703900.2,761.0
4016,2025-11-24,68.62,71.25,68.62,71.25,1.94,2.8,68719.0,4826903.0,569.0
4016,2025-11-23,69.71,69.71,69.08,69.31,-0.4,-0.57,15939.0,1105292.6,265.0
4016,2025-11-20,69.93,70.73,69.31,69.71,-0.45,-0.64,64852.0,4548161.1,595.0
4016,2025-11-19,69.36,70.73,69.36,70.16,0.8,1.15,102851.0,7214505.4,786.0
4016,2025-11-18,69.13,69.99,68.22,69.36,-0.12,-0.17,64670.0,4482477.2,982.0
4016,2025-11-17,69.13,69.48,68.79,69.48,0.35,0.51,42478.0,2936095.2,684.0
4016,2025-11-16,70.28,70.28,68.73,69.13,-1.32,-1.87,52386.0,3636097.6,876.0
4016,2025-11-13,71.19,72.22,70.45,70.45,-0.46,-0.65,86413.0,6158136.5,983.0
4016,2025-11-12,70.73,71.13,70.51,70.91,0.18,0.25,34141.0,2417026.5,389.0
4016,2025-11-11,70.39,71.08,70.28,70.73,-0.23,-0.32,51750.0,3656323.5,649.0
4016,2025-11-10,70.96,71.65,70.28,70.96,0.05,0.07,71608.0,5071525.0,849.0
4016,2025-11-09,72.62,72.62,70.85,70.91,-1.71,-2.35,33405.0,2381434.8,620.0
4016,2025-11-06,71.99,72.73,71.71,72.62,0.06,0.08,38461.0,2773733.0,570.0
4016,2025-11-05,73.19,73.93,72.45,72.56,-1.72,-2.32,45052.0,3290989.2,677.0
4016,2025-11-04,74.56,75.19,73.71,74.28,-1.14,-1.51,64635.0,4802307.6,876.0
4016,2025-11-03,76.85,76.85,74.62,75.42,-1.48,-1.92,105774.0,8003736.1,1097.0
4016,2025-11-02,78.28,78.45,76.9,76.9,-1.49,-1.9,37904.0,2948131.5,347.0
4016,2025-10-30,76.62,78.39,76.62,78.39,1.14,1.48,101031.0,7878014.1,794.0
4016,2025-10-29,76.56,77.42,76.56,77.25,0.06,0.08,65181.0,5014068.0,579.0
4016,2025-10-28,77.36,77.42,76.85,77.19,-0.17,-0.22,99591.0,7679482.0,541.0
4016,2025-10-27,77.42,77.99,77.08,77.36,-0.69,-0.88,17576.0,1359222.5,372.0
4016,2025-10-26,78.16,78.45,77.3,78.05,-0.11,-0.14,50023.0,3895297.7,494.0
4016,2025-10-23,78.1,79.08,77.59,78.16,0.06,0.08,117964.0,9251851.4,984.0
4016,2025-10-22,77.19,78.16,77.02,78.1,0.8,1.03,41905.0,3254710.4,450.0
4016,2025-10-21,78.1,78.56,77.08,77.3,-0.23,-0.3,34204.0,2655842.1,443.0
4016,2025-10-20,77.48,77.88,76.73,77.53,-0.06,-0.08,67000.0,5176982.1,614.0
4016,2025-10-19,78.1,78.79,77.48,77.59,-0.69,-0.88,52580.0,4094453.6,483.0
4016,2025-10-16,78.79,78.79,77.82,78.28,-0.51,-0.65,56621.0,4421913.1,681.0
4016,2025-10-15,77.08,78.79,76.45,78.79,2.17,2.83,179701.0,14012668.2,1228.0
4016,2025-10-14,75.71,76.85,75.36,76.62,0.8,1.06,52375.0,3991733.0,579.0
4016,2025-10-13,75.02,76.22,75.02,75.82,0.86,1.15,60181.0,4564184.1,640.0
4016,2025-10-12,74.96,75.25,73.59,74.96,-0.63,-0.83,53194.0,3967220.7,456.0
4016,2025-10-09,76.16,76.56,75.42,75.59,-0.97,-1.27,70070.0,5319288.4,670.0
4016,2025-10-08,75.13,77.19,74.85,76.56,1.6,2.13,156269.0,11874419.3,1766.0
4016,2025-10-07,74.28,75.36,73.93,74.96,1.08,1.46,69037.0,5175435.1,727.0
4016,2025-10-06,74.39,74.62,73.48,73.88,-0.63,-0.85,42052.0,3116683.6,569.0
4016,2025-10-05,73.42,75.19,73.42,74.51,1.15,1.57,97224.0,7221121.6,932.0
4016,2025-10-02,72.11,73.53,72.11,73.36,1.31,1.82,77400.0,5640218.2,734.0
4016,2025-10-01,71.31,72.56,71.31,72.05,0.4,0.56,49662.0,3579690.4,543.0
4016,2025-09-30,70.85,71.88,70.85,71.65,0.52,0.73,48087.0,3440061.7,561.0
4016,2025-09-29,70.33,71.25,70.33,71.13,0.28,0.4,27037.0,1917481.2,570.0
4016,2025-09-28,71.19,71.53,70.68,70.85,-0.34,-0.48,18673.0,1327572.8,375.0
4016,2025-09-25,71.76,72.33,70.11,71.19,-0.34,-0.48,54152.0,3860053.6,654.0
4016,2025-09-24,70.28,71.93,70.28,71.53,0.74,1.05,42441.0,3032933.6,727.0
4016,2025-09-22,69.99,71.13,69.99,70.79,-0.06,-0.08,23267.0,1647101.9,374.0
4016,2025-09-21,70.28,71.13,70.11,70.85,0.8,1.14,40265.0,2846997.1,485.0
4016,2025-09-18,69.88,70.39,69.25,70.05,0.29,0.42,18855.0,1316908.6,429.0
4016,2025-09-17,69.42,69.76,68.91,69.76,0.51,0.74,28509.0,1979400.9,407.0
4016,2025-09-16,68.05,69.36,68.05,69.25,0.63,0.92,43517.0,2995349.3,533.0
4016,2025-09-15,68.96,69.65,68.28,68.62,-0.51,-0.74,39205.0,2693176.4,565.0
4016,2025-09-14,70.16,70.16,68.96,69.13,-1.15,-1.64,24844.0,1721927.3,353.0
4016,2025-09-11,70.11,70.28,69.99,70.28,0.06,0.09,16193.0,1135528.9,310.0
4016,2025-09-10,69.88,71.31,69.88,70.22,0.34,0.49,25385.0,1786235.2,467.0
4016,2025-09-09,69.99,70.39,69.88,69.88,-0.11,-0.16,14936.0,1045989.9,335.0
4016,2025-09-08,71.93,71.93,69.93,69.99,-1.83,-2.55,45257.0,3199590.6,504.0
4016,2025-09-07,71.82,72.28,71.76,71.82,0.0,0.0,24498.0,1760583.7,321.0
4016,2025-09-04,72.22,72.22,71.82,71.82,-0.4,-0.55,15115.0,1088632.1,315.0
4016,2025-09-03,72.56,72.73,72.11,72.22,-0.34,-0.47,11413.0,826105.4,209.0
4016,2025-09-02,72.11,72.73,71.53,72.56,-0.17,-0.23,34642.0,2506513.2,439.0
4016,2025-09-01,71.42,73.13,71.42,72.73,0.05,0.07,43657.0,3174006.9,521.0
4016,2025-08-31,73.19,73.19,72.39,72.68,-0.51,-0.7,72315.0,5251542.8,666.0
4016,2025-08-28,73.59,73.59,73.08,73.19,-0.4,-0.54,15533.0,1137275.9,252.0
4016,2025-08-27,74.05,74.05,73.25,73.59,-0.4,-0.54,19774.0,1454012.0,267.0
4016,2025-08-26,73.13,73.99,72.73,73.99,0.57,0.78,49508.0,3644123.8,415.0
4016,2025-08-25,72.79,73.48,72.79,73.42,0.23,0.31,57169.0,4183692.2,439.0
4016,2025-08-24,72.85,73.48,72.51,73.19,0.34,0.47,72168.0,5278896.0,545.0
4016,2025-08-21,72.05,73.13,71.59,72.85,0.8,1.11,140091.0,10184179.7,767.0
4016,2025-08-20,71.88,72.28,70.96,72.05,0.52,0.73,44284.0,3173266.3,590.0
4016,2025-08-19,72.33,73.25,71.53,71.53,-0.8,-1.11,117219.0,8534121.6,799.0
4016,2025-08-18,71.02,72.73,70.22,72.33,1.48,2.09,125590.0,9045839.8,1073.0
4016,2025-08-17,70.33,71.02,69.76,70.85,0.52,0.74,44305.0,3121882.5,555.0
4016,2025-08-14,68.56,70.96,68.56,70.33,0.85,1.22,101845.0,7163700.3,818.0
4016,2025-08-13,69.13,69.71,68.56,69.48,0.35,0.51,50574.0,3504365.6,459.0
4016,2025-08-12,69.65,69.93,68.91,69.13,-0.52,-0.75,33468.0,2324393.9,437.0
4016,2025-08-11,69.59,69.71,68.73,69.65,-0.4,-0.57,37971.0,2629464.8,486.0
4016,2025-08-10,69.71,70.22,68.45,70.05,2.52,3.73,109120.0,7606796.4,843.0
4016,2025-08-07,67.59,68.39,67.42,67.53,-0.06,-0.09,31989.0,2169029.8,439.0
4016,2025-08-06,67.88,67.99,67.48,67.59,-0.29,-0.43,24363.0,1649606.4,478.0
