symbol,date,open,high,low,close,change,change_percent,volume_traded,value_traded_sar,no_of_trades
4083,2025-08-12,51.87,52.11,51.44,51.81,-0.3,-0.58,61995.0,3206650.5,484.0
4083,2025-08-11,52.27,52.51,51.34,52.11,-0.16,-0.31,86267.0,4464280.2,675.0
4083,2025-08-10,52.01,52.47,51.91,52.27,0.26,0.5,54337.0,2834367.6,389.0
4083,2025-08-07,52.17,52.41,51.87,52.01,-0.16,-0.31,72796.0,3792841.4,413.0
4083,2025-08-06,53.24,53.41,51.84,52.17,-1.24,-2.32,245516.0,12841050.5,1110.0
4083,2025-08-05,53.61,54.11,53.07,53.41,-0.2,-0.37,92707.0,4946266.0,559.0
4083,2025-08-04,53.17,54.07,53.17,53.61,-0.3,-0.56,28739.0,1545125.9,324.0
4083,2025-08-03,53.34,53.94,53.14,53.91,0.07,0.13,31402.0,1676786.0,307.0
4083,2025-07-31,54.51,54.51,53.67,53.84,-0.17,-0.31,51718.0,2786701.7,490.0
4083,2025-07-30,54.04,54.37,53.74,54.01,0.0,0.0,40746.0,2200505.1,437.0
4083,2025-07-29,54.81,54.81,53.71,54.01,-1.23,-2.23,62007.0,3352908.4,589.0
4083,2025-07-28,54.88,55.64,54.54,55.24,0.43,0.78,47534.0,2615149.3,440.0
4083,2025-07-27,54.11,55.68,54.11,54.81,0.7,1.29,59094.0,3246494.7,323.0
4083,2025-07-24,54.07,54.51,53.84,54.11,-0.23,-0.42,59733.0,3230992.6,386.0
4083,2025-07-23,53.67,54.34,53.67,54.34,0.67,1.25,57336.0,3096124.8,484.0
4083,2025-07-22,55.24,55.31,53.67,53.67,-1.57,-2.84,63467.0,3443229.1,456.0
4083,2025-07-21,55.54,55.78,54.88,55.24,-0.2,-0.36,71797.0,3962853.5,307.0
4083,2025-07-20,55.68,56.61,55.31,55.44,-0.24,-0.43,43577.0,2440042.6,258.0
4083,2025-07-17,55.74,56.34,55.08,55.68,-0.43,-0.77,92608.0,5162998.1,636.0
4083,2025-07-16,56.01,57.04,55.38,56.11,0.17,0.3,218004.0,12312319.9,930.0
4083,2025-07-15,54.54,56.68,54.54,55.94,1.5,2.76,244406.0,13715479.5,1452.0
4083,2025-07-14,55.68,55.68,54.44,54.44,-1.0,-1.8,89008.0,4884624.1,948.0
4083,2025-07-13,55.94,56.48,55.44,55.44,-1.1,-1.95,43100.0,2408475.4,347.0
4083,2025-07-10,56.01,57.41,55.61,56.54,0.4,0.71,271858.0,15419764.6,1124.0
4083,2025-07-09,54.68,56.31,54.24,56.14,1.7,3.12,271948.0,15102528.4,1108.0
4083,2025-07-08,54.34,55.01,53.41,54.44,1.3,2.45,431697.0,23396219.1,1967.0
4083,2025-07-07,52.67,53.57,52.27,53.14,0.63,1.2,99579.0,5273101.0,598.0
4083,2025-07-06,52.21,52.54,51.97,52.51,0.3,0.57,50440.0,2633787.4,275.0
4083,2025-07-03,52.24,52.41,51.94,52.21,-0.03,-0.06,29737.0,1552972.8,263.0
4083,2025-07-02,52.04,52.67,51.84,52.24,0.33,0.64,78699.0,4104698.9,575.0
4083,2025-07-01,53.07,53.07,51.91,51.91,-0.83,-1.57,54388.0,2848996.9,452.0
4083,2025-06-30,53.27,53.31,52.74,52.74,-0.3,-0.57,84341.0,4482097.0,1486.0
4083,2025-06-29,52.27,53.41,52.27,53.04,0.77,1.47,70609.0,3732164.2,498.0
4083,2025-06-26,52.47,52.87,51.21,52.27,0.0,0.0,272164.0,14083257.0,1088.0
4083,2025-06-25,53.07,53.87,51.94,52.27,-1.07,-2.01,242150.0,12764905.8,975.0
4083,2025-06-24,52.34,54.01,52.34,53.34,1.67,3.23,155538.0,8302600.8,820.0
4083,2025-06-23,50.74,52.21,50.74,51.67,0.2,0.39,138036.0,7149600.6,660.0
4083,2025-06-22,50.14,52.01,50.14,51.47,1.46,2.92,144419.0,7415079.0,578.0
4083,2025-06-19,50.34,51.21,50.01,50.01,-0.33,-0.66,106949.0,5409337.8,919.0
4083,2025-06-18,50.94,50.94,49.34,50.34,-0.6,-1.18,137637.0,6868284.0,932.0
4083,2025-06-17,52.47,52.47,50.81,50.94,-1.53,-2.92,79299.0,4090015.6,766.0
4083,2025-06-16,50.67,52.74,50.67,52.47,2.46,4.92,113536.0,5917696.8,674.0
4083,2025-06-15,48.67,52.21,48.67,50.01,-2.93,-5.53,129376.0,6584133.6,785.0
4083,2025-06-12,55.94,55.94,52.74,52.94,-3.07,-5.48,241724.0,12945400.2,1266.0
4083,2025-06-11,57.01,57.34,55.81,56.01,-0.93,-1.63,138915.0,7837614.2,1031.0
4083,2025-06-04,55.68,57.01,55.68,56.94,1.26,2.26,115845.0,6557284.2,1295.0
4083,2025-06-03,53.67,57.61,53.54,55.68,2.34,4.39,322622.0,17817855.4,1625.0
4083,2025-06-02,53.94,53.94,53.27,53.34,-0.53,-0.98,60855.0,3259224.0,617.0
4083,2025-06-01,55.34,55.61,53.01,53.87,-1.41,-2.55,112792.0,6113364.2,683.0
4083,2025-05-29,56.68,57.88,55.28,55.28,-1.33,-2.35,848760.0,47064665.8,893.0
4083,2025-05-28,55.01,57.21,55.01,56.61,1.27,2.29,106703.0,6036342.4,848.0
4083,2025-05-27,56.34,56.68,54.81,55.34,-1.0,-1.77,55806.0,3081935.2,633.0
4083,2025-05-26,55.81,57.14,55.68,56.34,0.0,0.0,79626.0,4474039.0,698.0
4083,2025-05-25,57.68,58.14,56.34,56.34,-1.2,-2.09,48113.0,2776869.0,414.0
4083,2025-05-22,58.68,58.94,57.54,57.54,-1.14,-1.94,68834.0,4014724.6,775.0
4083,2025-05-21,58.41,59.14,58.08,58.68,0.0,0.0,133753.0,7838078.2,737.0
4083,2025-05-20,58.74,59.14,58.34,58.68,-0.46,-0.78,44786.0,2627017.2,543.0
4083,2025-05-19,59.01,59.14,58.34,59.14,0.2,0.34,102335.0,6013198.6,807.0
4083,2025-05-18,59.34,59.54,58.68,58.94,0.13,0.22,51685.0,3049508.2,389.0
4083,2025-05-15,57.41,59.28,57.41,58.81,0.27,0.46,148819.0,8690024.2,883.0
4083,2025-05-14,58.88,59.34,58.54,58.54,-0.47,-0.8,98151.0,5776985.2,846.0
4083,2025-05-13,58.68,59.34,58.34,59.01,0.53,0.91,143150.0,8429528.4,969.0
4083,2025-05-12,57.01,58.88,57.01,58.48,1.8,3.18,268519.0,15599157.8,1362.0
4083,2025-05-11,56.34,57.21,56.34,56.68,0.0,0.0,85532.0,4853663.8,299.0
4083,2025-05-08,57.34,57.34,55.88,56.68,-0.66,-1.15,104759.0,5921392.2,838.0
4083,2025-05-07,57.08,58.14,56.94,57.34,0.2,0.35,125966.0,7235710.6,918.0
4083,2025-05-06,57.21,58.68,56.88,57.14,0.33,0.58,171145.0,9852812.8,993.0
4083,2025-05-05,56.01,57.28,55.48,56.81,0.4,0.71,105590.0,5998219.6,776.0
4083,2025-05-04,56.21,56.48,55.94,56.41,-0.07,-0.12,46844.0,2628670.6,301.0
4083,2025-05-01,56.01,56.48,55.68,56.48,0.07,0.12,92392.0,5183057.4,520.0
4083,2025-04-30,57.01,57.01,55.61,56.41,-0.53,-0.93,164219.0,9231169.8,678.0
4083,2025-04-29,56.94,57.68,56.41,56.94,-0.07,-0.12,128524.0,7329975.0,742.0
4083,2025-04-28,56.74,57.08,56.01,57.01,0.13,0.23,86228.0,4876771.8,673.0
4083,2025-04-27,56.94,57.28,56.34,56.88,-0.06,-0.11,55848.0,3168951.4,455.0
4083,2025-04-24,56.34,57.61,56.14,56.94,1.0,1.79,141686.0,8065349.2,713.0
4083,2025-04-23,55.74,56.81,55.74,55.94,0.26,0.47,189943.0,10665129.4,833.0
4083,2025-04-22,56.34,56.34,55.34,55.68,-0.73,-1.29,85025.0,4738987.4,591.0
4083,2025-04-21,56.68,57.01,56.28,56.41,-0.27,-0.48,67718.0,3825012.6,364.0
4083,2025-04-20,57.34,57.61,56.48,56.68,-0.26,-0.46,55396.0,3155508.2,316.0
4083,2025-04-17,57.54,57.68,56.34,56.94,-0.6,-1.04,129463.0,7340817.6,724.0
4083,2025-04-16,56.81,58.68,56.68,57.54,0.73,1.28,193435.0,11145966.8,970.0
4083,2025-04-15,56.74,57.88,56.74,56.81,0.13,0.23,139623.0,8003250.0,676.0
4083,2025-04-14,57.41,57.81,55.94,56.68,0.0,0.0,142487.0,8130342.6,1057.0
4083,2025-04-13,55.68,57.28,55.54,56.68,1.14,2.05,230740.0,13034459.6,803.0
4083,2025-04-10,55.28,55.68,52.74,55.54,4.2,8.18,547078.0,29782088.4,1617.0
4083,2025-04-09,51.67,53.61,51.34,51.34,-1.47,-2.78,291478.0,15241724.8,1315.0
4083,2025-04-08,54.47,55.48,52.27,52.81,-0.86,-1.6,726822.0,39097804.4,2595.0
4083,2025-04-07,53.34,54.27,51.67,53.67,0.0,0.0,415071.0,21956808.2,1656.0
4083,2025-04-06,52.81,55.34,52.81,53.67,-3.54,-6.19,275061.0,14871619.8,1056.0
4083,2025-04-03,56.88,57.81,56.01,57.21,-0.13,-0.23,121682.0,6927152.4,703.0
4083,2025-03-27,57.01,58.68,56.48,57.34,0.33,0.58,267625.0,15428944.0,1218.0
4083,2025-03-26,57.41,58.01,56.08,57.01,-0.67,-1.16,348139.0,19787455.2,1320.0
4083,2025-03-25,59.01,59.01,57.14,57.68,-1.33,-2.25,189340.0,10926972.2,1144.0
4083,2025-03-24,59.34,60.41,58.08,59.01,2.53,4.48,496937.0,29422070.4,2353.0
4083,2025-03-23,56.08,57.01,56.08,56.48,-0.2,-0.35,21321.0,1207611.2,149.0
4083,2025-03-20,56.81,57.21,56.34,56.68,-0.66,-1.15,97122.0,5506374.0,419.0
4083,2025-03-19,55.41,57.54,54.74,57.34,1.93,3.48,116358.0,6598881.8,715.0
4083,2025-03-18,56.68,56.88,55.34,55.41,-1.27,-2.24,244232.0,13751451.2,787.0
4083,2025-03-17,56.61,57.14,55.61,56.68,0.2,0.35,166679.0,9410518.4,688.0
4083,2025-03-16,55.48,56.54,55.28,56.48,1.4,2.54,53455.0,2995399.0,386.0
4083,2025-03-13,53.94,56.14,53.94,55.08,0.87,1.6,155745.0,8615047.8,676.0
4083,2025-03-12,54.07,55.28,53.67,54.21,0.14,0.26,188122.0,10270584.6,761.0
4083,2025-03-11,52.21,54.21,50.34,54.07,1.4,2.66,480797.0,25110424.8,1925.0
4083,2025-03-10,54.01,54.01,51.07,52.67,-0.67,-1.26,475167.0,24884195.2,1400.0
4083,2025-03-09,53.34,53.54,51.54,53.34,0.8,1.52,155637.0,8218204.2,655.0
4083,2025-03-06,54.27,54.27,51.67,52.54,-1.4,-2.6,364753.0,19198366.6,1614.0
4083,2025-03-05,55.34,57.68,53.27,53.94,-1.27,-2.3,318986.0,17456953.4,1277.0
4083,2025-03-04,56.01,56.48,53.27,55.21,-0.93,-1.66,238638.0,13224202.2,1220.0
4083,2025-03-03,58.01,58.68,55.68,56.14,-1.54,-2.67,310768.0,17721111.2,1419.0
4083,2025-03-02,58.28,59.34,57.34,57.68,-1.33,-2.25,87635.0,5092636.4,518.0
4083,2025-02-27,59.74,60.68,58.74,59.01,-0.73,-1.22,299015.0,17964214.6,1000.0
4083,2025-02-26,61.21,61.21,59.41,59.74,-1.6,-2.61,254340.0,15283263.8,1208.0
4083,2025-02-25,58.94,61.68,58.01,61.34,2.46,4.18,361376.0,21587021.8,1328.0
4083,2025-02-24,60.01,60.68,58.41,58.88,-1.13,-1.88,259766.0,15393377.2,1198.0
4083,2025-02-20,62.21,62.48,59.88,60.01,-2.47,-3.95,314583.0,19069562.0,1322.0
4083,2025-02-19,63.34,63.34,61.81,62.48,-0.86,-1.36,210601.0,13160923.2,902.0
4083,2025-02-18,61.61,64.01,61.61,63.34,1.66,2.69,709146.0,44761002.2,2543.0
4083,2025-02-17,60.54,62.68,59.94,61.68,1.0,1.65,636233.0,39052505.4,2111.0
4083,2025-02-16,60.01,61.81,60.01,60.68,0.94,1.57,617207.0,37657972.6,1960.0
4083,2025-02-13,60.01,61.21,59.01,59.74,0.2,0.34,678887.0,40676555.4,1667.0
4083,2025-02-12,60.34,60.74,59.01,59.54,-0.4,-0.67,395823.0,23728569.2,1191.0
4083,2025-02-11,60.01,60.08,58.94,59.94,-0.07,-0.12,488440.0,29045002.0,1293.0
4083,2025-02-10,61.34,61.34,59.28,60.01,-1.33,-2.17,705792.0,42388662.2,2355.0
4083,2025-02-09,61.01,62.01,60.48,61.34,0.53,0.87,718471.0,43964395.8,2822.0
4083,2025-02-06,60.68,61.34,60.68,60.81,0.0,0.0,132091.0,8045316.0,669.0
4083,2025-02-05,61.01,61.34,60.68,60.81,-0.27,-0.44,145928.0,8891242.6,757.0
4083,2025-02-04,61.54,61.68,60.88,61.08,-0.33,-0.54,108514.0,6634222.4,650.0
4083,2025-02-03,61.61,62.01,61.21,61.41,-0.2,-0.32,71008.0,4367482.0,426.0
4083,2025-02-02,62.54,62.54,61.34,61.61,-0.07,-0.11,72661.0,4483886.4,428.0
4083,2025-01-30,61.61,63.21,61.48,61.68,0.14,0.23,167779.0,10470118.4,882.0
4083,2025-01-29,62.88,63.28,61.01,61.54,-1.34,-2.13,190807.0,11811644.8,918.0
4083,2025-01-28,62.61,63.61,62.28,62.88,0.6,0.96,214416.0,13500254.4,872.0
4083,2025-01-27,63.48,64.41,62.21,62.28,-1.86,-2.9,398642.0,25138670.8,1409.0
4083,2025-01-26,63.94,65.28,63.28,64.14,0.6,0.94,279035.0,17924984.8,1088.0
4083,2025-01-23,63.28,64.41,62.68,63.54,0.33,0.52,236970.0,15045458.6,972.0
4083,2025-01-22,64.34,64.68,63.14,63.21,-1.4,-2.17,197223.0,12586506.6,870.0
4083,2025-01-21,63.14,65.01,62.21,64.61,1.4,2.21,386773.0,24689958.8,1480.0
4083,2025-01-20,64.74,65.28,63.08,63.21,-1.47,-2.27,266872.0,17099296.8,1195.0
4083,2025-01-19,65.01,66.01,63.68,64.68,0.0,0.0,268402.0,17382418.0,1397.0
4083,2025-01-16,63.34,66.48,63.01,64.68,1.34,2.12,965472.0,62864132.6,3889.0
4083,2025-01-15,62.21,65.54,62.14,63.34,1.13,1.82,1129334.0,72302381.0,4676.0
4083,2025-01-14,61.94,62.88,60.34,62.21,-0.13,-0.21,610710.0,37576351.6,2289.0
4083,2025-01-13,58.21,63.21,57.81,62.34,4.6,7.97,1118736.0,68410664.2,4369.0
4083,2025-01-12,58.34,58.81,57.34,57.74,-0.6,-1.03,311554.0,18025612.8,1368.0
4083,2025-01-09,59.94,59.94,57.01,58.34,-1.67,-2.78,764604.0,44388361.2,2654.0
4083,2025-01-08,62.61,62.88,60.01,60.01,-1.6,-2.6,420713.0,25668295.8,1702.0
4083,2025-01-07,61.14,62.01,60.01,61.61,0.47,0.77,331800.0,20232768.0,1515.0
4083,2025-01-06,62.68,63.34,60.61,61.14,-1.54,-2.46,565801.0,34747105.6,2161.0
4083,2025-01-05,62.48,64.74,62.21,62.68,0.47,0.76,675023.0,42923091.0,2724.0
4083,2025-01-02,60.01,62.88,59.74,62.21,2.2,3.67,838018.0,51485571.2,2892.0
4083,2025-01-01,60.01,61.01,59.94,60.01,0.0,0.0,405007.0,24362577.2,1240.0
4083,2024-12-31,59.34,61.14,58.94,60.01,0.87,1.47,658994.0,39784833.2,2455.0
4083,2024-12-30,58.34,60.21,58.28,59.14,0.73,1.25,653990.0,38843344.2,2607.0
4083,2024-12-29,58.34,59.34,58.28,58.41,0.07,0.12,563173.0,33016186.4,1674.0
4083,2024-12-26,56.48,59.14,56.28,58.34,2.2,3.92,1046846.0,60835044.6,4114.0
4083,2024-12-25,54.74,57.14,54.61,56.14,1.13,2.05,308476.0,17286306.2,1762.0
4083,2024-12-24,55.68,55.81,54.74,55.01,-0.33,-0.6,169303.0,9348637.8,1148.0
4083,2024-12-23,55.68,56.74,54.74,55.34,-0.34,-0.61,577778.0,32289467.6,1923.0
4083,2024-12-22,57.74,58.61,55.68,55.68,-1.86,-3.23,755699.0,43277775.0,2592.0
4083,2024-12-19,55.41,58.14,55.41,57.54,0.26,0.45,1744144.0,98887597.8,5622.0
4083,2024-12-18,52.47,57.74,52.21,57.28,4.74,9.02,2252645.0,125629865.0,6791.0
4083,2024-12-17,51.67,53.74,51.21,52.54,0.87,1.68,1215400.0,63988915.2,4369.0
4083,2024-12-16,51.41,52.21,50.34,51.67,0.46,0.9,839113.0,42838544.6,3401.0
4083,2024-12-15,51.74,52.07,51.21,51.21,-0.46,-0.89,544165.0,28005734.0,1846.0
4083,2024-12-12,51.54,52.47,51.14,51.67,0.2,0.39,802540.0,41548876.2,2379.0
4083,2024-12-11,52.01,52.41,51.14,51.47,-0.74,-1.42,756632.0,39197230.6,3194.0
4083,2024-12-10,55.01,55.08,51.81,52.21,-2.8,-5.09,2176768.0,115673169.4,9466.0
4083,2024-12-09,56.14,56.48,54.68,55.01,-1.07,-1.91,952553.0,52809541.4,4105.0
4083,2024-12-08,55.94,57.21,55.41,56.08,0.34,0.61,1968627.0,111451736.0,6771.0
4083,2024-12-05,55.34,57.34,54.61,55.74,0.73,1.33,4911424.0,275151354.2,17693.0
4083,2024-12-04,62.88,66.68,53.87,55.01,-2.2,-3.85,21629265.0,1292284749.6,61029.0
4083,2024-12-03,48.41,57.21,48.41,57.21,57.21,0.0,2001856.0,114499063.2,3926.0
